"","bigram","bigram_position","word"
"37498","nd","5","expand"
"37499","go","1","golly"
"37500","ol","2","golly"
"37501","ll","3","golly"
"37502","ly","4","golly"
"37503","le","1","leaking"
"37504","ea","2","leaking"
"37505","ak","3","leaking"
"37506","ki","4","leaking"
"37507","in","5","leaking"
"37508","ng","6","leaking"
"37509","no","1","northwest"
"37510","or","2","northwest"
"37511","rt","3","northwest"
"37512","th","4","northwest"
"37513","hw","5","northwest"
"37514","we","6","northwest"
"37515","es","7","northwest"
"37516","st","8","northwest"
"37517","ob","1","objections"
"37518","bj","2","objections"
"37519","je","3","objections"
"37520","ec","4","objections"
"37521","ct","5","objections"
"37522","ti","6","objections"
"37523","io","7","objections"
"37524","on","8","objections"
"37525","ns","9","objections"
"37526","re","1","regularly"
"37527","eg","2","regularly"
"37528","gu","3","regularly"
"37529","ul","4","regularly"
"37530","la","5","regularly"
"37531","ar","6","regularly"
"37532","rl","7","regularly"
"37533","ly","8","regularly"
"37534","re","1","relaxing"
"37535","el","2","relaxing"
"37536","la","3","relaxing"
"37537","ax","4","relaxing"
"37538","xi","5","relaxing"
"37539","in","6","relaxing"
"37540","ng","7","relaxing"
"37541","ri","1","richest"
"37542","ic","2","richest"
"37543","ch","3","richest"
"37544","he","4","richest"
"37545","es","5","richest"
"37546","st","6","richest"
"37547","ro","1","rocking"
"37548","oc","2","rocking"
"37549","ck","3","rocking"
"37550","ki","4","rocking"
"37551","in","5","rocking"
"37552","ng","6","rocking"
"37553","sc","1","scenery"
"37554","ce","2","scenery"
"37555","en","3","scenery"
"37556","ne","4","scenery"
"37557","er","5","scenery"
"37558","ry","6","scenery"
"37559","se","1","sewing"
"37560","ew","2","sewing"
"37561","wi","3","sewing"
"37562","in","4","sewing"
"37563","ng","5","sewing"
"37564","sm","1","smelly"
"37565","me","2","smelly"
"37566","el","3","smelly"
"37567","ll","4","smelly"
"37568","ly","5","smelly"
"37569","sp","1","sperm"
"37570","pe","2","sperm"
"37571","er","3","sperm"
"37572","rm","4","sperm"
"37573","sp","1","spice"
"37574","pi","2","spice"
"37575","ic","3","spice"
"37576","ce","4","spice"
"37577","st","1","stunned"
"37578","tu","2","stunned"
"37579","un","3","stunned"
"37580","nn","4","stunned"
"37581","ne","5","stunned"
"37582","ed","6","stunned"
"37583","tu","1","tuned"
"37584","un","2","tuned"
"37585","ne","3","tuned"
"37586","ed","4","tuned"
"37587","ac","1","activate"
"37588","ct","2","activate"
"37589","ti","3","activate"
"37590","iv","4","activate"
"37591","va","5","activate"
"37592","at","6","activate"
"37593","te","7","activate"
"37594","al","1","alleged"
"37595","ll","2","alleged"
"37596","le","3","alleged"
"37597","eg","4","alleged"
"37598","ge","5","alleged"
"37599","ed","6","alleged"
"37600","ar","1","arnold"
"37601","rn","2","arnold"
"37602","no","3","arnold"
"37603","ol","4","arnold"
"37604","ld","5","arnold"
"37605","ba","1","banker"
"37606","an","2","banker"
"37607","nk","3","banker"
"37608","ke","4","banker"
"37609","er","5","banker"
"37610","bo","1","bodyguard"
"37611","od","2","bodyguard"
"37612","dy","3","bodyguard"
"37613","yg","4","bodyguard"
"37614","gu","5","bodyguard"
"37615","ua","6","bodyguard"
"37616","ar","7","bodyguard"
"37617","rd","8","bodyguard"
"37618","br","1","brag"
"37619","ra","2","brag"
"37620","ag","3","brag"
"37621","ca","1","carrier"
"37622","ar","2","carrier"
"37623","rr","3","carrier"
"37624","ri","4","carrier"
"37625","ie","5","carrier"
"37626","er","6","carrier"
"37627","ch","1","cheerful"
"37628","he","2","cheerful"
"37629","ee","3","cheerful"
"37630","er","4","cheerful"
"37631","rf","5","cheerful"
"37632","fu","6","cheerful"
"37633","ul","7","cheerful"
"37634","da","1","dandy"
"37635","an","2","dandy"
"37636","nd","3","dandy"
"37637","dy","4","dandy"
"37638","di","1","diaper"
"37639","ia","2","diaper"
"37640","ap","3","diaper"
"37641","pe","4","diaper"
"37642","er","5","diaper"
"37643","di","1","distraction"
"37644","is","2","distraction"
"37645","st","3","distraction"
"37646","tr","4","distraction"
"37647","ra","5","distraction"
"37648","ac","6","distraction"
"37649","ct","7","distraction"
"37650","ti","8","distraction"
"37651","io","9","distraction"
"37652","on","10","distraction"
"37653","fa","1","faculty"
"37654","ac","2","faculty"
"37655","cu","3","faculty"
"37656","ul","4","faculty"
"37657","lt","5","faculty"
"37658","ty","6","faculty"
"37659","fa","1","fascinated"
"37660","as","2","fascinated"
"37661","sc","3","fascinated"
"37662","ci","4","fascinated"
"37663","in","5","fascinated"
"37664","na","6","fascinated"
"37665","at","7","fascinated"
"37666","te","8","fascinated"
"37667","ed","9","fascinated"
"37668","gi","1","gigantic"
"37669","ig","2","gigantic"
"37670","ga","3","gigantic"
"37671","an","4","gigantic"
"37672","nt","5","gigantic"
"37673","ti","6","gigantic"
"37674","ic","7","gigantic"
"37675","gu","1","guinea"
"37676","ui","2","guinea"
"37677","in","3","guinea"
"37678","ne","4","guinea"
"37679","ea","5","guinea"
"37680","gu","1","gunfire"
"37681","un","2","gunfire"
"37682","nf","3","gunfire"
"37683","fi","4","gunfire"
"37684","ir","5","gunfire"
"37685","re","6","gunfire"
"37686","ha","1","haunt"
"37687","au","2","haunt"
"37688","un","3","haunt"
"37689","nt","4","haunt"
"37690","ig","1","ignorance"
"37691","gn","2","ignorance"
"37692","no","3","ignorance"
"37693","or","4","ignorance"
"37694","ra","5","ignorance"
"37695","an","6","ignorance"
"37696","nc","7","ignorance"
"37697","ce","8","ignorance"
"37698","ma","1","marker"
"37699","ar","2","marker"
"37700","rk","3","marker"
"37701","ke","4","marker"
"37702","er","5","marker"
"37703","ni","1","nipples"
"37704","ip","2","nipples"
"37705","pp","3","nipples"
"37706","pl","4","nipples"
"37707","le","5","nipples"
"37708","es","6","nipples"
"37709","pa","1","palms"
"37710","al","2","palms"
"37711","lm","3","palms"
"37712","ms","4","palms"
"37713","ra","1","rapidly"
"37714","ap","2","rapidly"
"37715","pi","3","rapidly"
"37716","id","4","rapidly"
"37717","dl","5","rapidly"
"37718","ly","6","rapidly"
"37719","rh","1","rhyme"
"37720","hy","2","rhyme"
"37721","ym","3","rhyme"
"37722","me","4","rhyme"
"37723","se","1","select"
"37724","el","2","select"
"37725","le","3","select"
"37726","ec","4","select"
"37727","ct","5","select"
"37728","se","1","sensors"
"37729","en","2","sensors"
"37730","ns","3","sensors"
"37731","so","4","sensors"
"37732","or","5","sensors"
"37733","rs","6","sensors"
"37734","sw","1","swine"
"37735","wi","2","swine"
"37736","in","3","swine"
"37737","ne","4","swine"
"37738","ti","1","tickle"
"37739","ic","2","tickle"
"37740","ck","3","tickle"
"37741","kl","4","tickle"
"37742","le","5","tickle"
"37743","ti","1","tidy"
"37744","id","2","tidy"
"37745","dy","3","tidy"
"37746","vo","1","void"
"37747","oi","2","void"
"37748","id","3","void"
"37749","wh","1","whites"
"37750","hi","2","whites"
"37751","it","3","whites"
"37752","te","4","whites"
"37753","es","5","whites"
"37754","ac","1","achievement"
"37755","ch","2","achievement"
"37756","hi","3","achievement"
"37757","ie","4","achievement"
"37758","ev","5","achievement"
"37759","ve","6","achievement"
"37760","em","7","achievement"
"37761","me","8","achievement"
"37762","en","9","achievement"
"37763","nt","10","achievement"
"37764","ac","1","acres"
"37765","cr","2","acres"
"37766","re","3","acres"
"37767","es","4","acres"
"37768","bo","1","bonnie"
"37769","on","2","bonnie"
"37770","nn","3","bonnie"
"37771","ni","4","bonnie"
"37772","ie","5","bonnie"
"37773","ca","1","caller"
"37774","al","2","caller"
"37775","ll","3","caller"
"37776","le","4","caller"
"37777","er","5","caller"
"37778","ca","1","canvas"
"37779","an","2","canvas"
"37780","nv","3","canvas"
"37781","va","4","canvas"
"37782","as","5","canvas"
"37783","cl","1","clamp"
"37784","la","2","clamp"
"37785","am","3","clamp"
"37786","mp","4","clamp"
"37787","co","1","cocoa"
"37788","oc","2","cocoa"
"37789","co","3","cocoa"
"37790","oa","4","cocoa"
"37791","cr","1","crowds"
"37792","ro","2","crowds"
"37793","ow","3","crowds"
"37794","wd","4","crowds"
"37795","ds","5","crowds"
"37796","cu","1","cunning"
"37797","un","2","cunning"
"37798","nn","3","cunning"
"37799","ni","4","cunning"
"37800","in","5","cunning"
"37801","ng","6","cunning"
"37802","di","1","diagnosis"
"37803","ia","2","diagnosis"
"37804","ag","3","diagnosis"
"37805","gn","4","diagnosis"
"37806","no","5","diagnosis"
"37807","os","6","diagnosis"
"37808","si","7","diagnosis"
"37809","is","8","diagnosis"
"37810","di","1","disappointing"
"37811","is","2","disappointing"
"37812","sa","3","disappointing"
"37813","ap","4","disappointing"
"37814","pp","5","disappointing"
"37815","po","6","disappointing"
"37816","oi","7","disappointing"
"37817","in","8","disappointing"
"37818","nt","9","disappointing"
"37819","ti","10","disappointing"
"37820","in","11","disappointing"
"37821","ng","12","disappointing"
"37822","dr","1","dresser"
"37823","re","2","dresser"
"37824","es","3","dresser"
"37825","ss","4","dresser"
"37826","se","5","dresser"
"37827","er","6","dresser"
"37828","in","1","inclined"
"37829","nc","2","inclined"
"37830","cl","3","inclined"
"37831","li","4","inclined"
"37832","in","5","inclined"
"37833","ne","6","inclined"
"37834","ed","7","inclined"
"37835","ki","1","kindergarten"
"37836","in","2","kindergarten"
"37837","nd","3","kindergarten"
"37838","de","4","kindergarten"
"37839","er","5","kindergarten"
"37840","rg","6","kindergarten"
"37841","ga","7","kindergarten"
"37842","ar","8","kindergarten"
"37843","rt","9","kindergarten"
"37844","te","10","kindergarten"
"37845","en","11","kindergarten"
"37846","ma","1","machinery"
"37847","ac","2","machinery"
"37848","ch","3","machinery"
"37849","hi","4","machinery"
"37850","in","5","machinery"
"37851","ne","6","machinery"
"37852","er","7","machinery"
"37853","ry","8","machinery"
"37854","ma","1","martial"
"37855","ar","2","martial"
"37856","rt","3","martial"
"37857","ti","4","martial"
"37858","ia","5","martial"
"37859","al","6","martial"
"37860","me","1","metaphor"
"37861","et","2","metaphor"
"37862","ta","3","metaphor"
"37863","ap","4","metaphor"
"37864","ph","5","metaphor"
"37865","ho","6","metaphor"
"37866","or","7","metaphor"
"37867","no","1","nod"
"37868","od","2","nod"
"37869","no","1","notorious"
"37870","ot","2","notorious"
"37871","to","3","notorious"
"37872","or","4","notorious"
"37873","ri","5","notorious"
"37874","io","6","notorious"
"37875","ou","7","notorious"
"37876","us","8","notorious"
"37877","or","1","organic"
"37878","rg","2","organic"
"37879","ga","3","organic"
"37880","an","4","organic"
"37881","ni","5","organic"
"37882","ic","6","organic"
"37883","pa","1","pairs"
"37884","ai","2","pairs"
"37885","ir","3","pairs"
"37886","rs","4","pairs"
"37887","pa","1","par"
"37888","ar","2","par"
"37889","pr","1","premature"
"37890","re","2","premature"
"37891","em","3","premature"
"37892","ma","4","premature"
"37893","at","5","premature"
"37894","tu","6","premature"
"37895","ur","7","premature"
"37896","re","8","premature"
"37897","sk","1","sketch"
"37898","ke","2","sketch"
"37899","et","3","sketch"
"37900","tc","4","sketch"
"37901","ch","5","sketch"
"37902","sl","1","slammed"
"37903","la","2","slammed"
"37904","am","3","slammed"
"37905","mm","4","slammed"
"37906","me","5","slammed"
"37907","ed","6","slammed"
"37908","sl","1","slips"
"37909","li","2","slips"
"37910","ip","3","slips"
"37911","ps","4","slips"
"37912","st","1","stains"
"37913","ta","2","stains"
"37914","ai","3","stains"
"37915","in","4","stains"
"37916","ns","5","stains"
"37917","th","1","thighs"
"37918","hi","2","thighs"
"37919","ig","3","thighs"
"37920","gh","4","thighs"
"37921","hs","5","thighs"
"37922","un","1","unarmed"
"37923","na","2","unarmed"
"37924","ar","3","unarmed"
"37925","rm","4","unarmed"
"37926","me","5","unarmed"
"37927","ed","6","unarmed"
"37928","un","1","unpredictable"
"37929","np","2","unpredictable"
"37930","pr","3","unpredictable"
"37931","re","4","unpredictable"
"37932","ed","5","unpredictable"
"37933","di","6","unpredictable"
"37934","ic","7","unpredictable"
"37935","ct","8","unpredictable"
"37936","ta","9","unpredictable"
"37937","ab","10","unpredictable"
"37938","bl","11","unpredictable"
"37939","le","12","unpredictable"
"37940","up","1","uptight"
"37941","pt","2","uptight"
"37942","ti","3","uptight"
"37943","ig","4","uptight"
"37944","gh","5","uptight"
"37945","ht","6","uptight"
"37946","ve","1","vent"
"37947","en","2","vent"
"37948","nt","3","vent"
"37949","wa","1","warmer"
"37950","ar","2","warmer"
"37951","rm","3","warmer"
"37952","me","4","warmer"
"37953","er","5","warmer"
"37954","we","1","weighs"
"37955","ei","2","weighs"
"37956","ig","3","weighs"
"37957","gh","4","weighs"
"37958","hs","5","weighs"
"37959","wh","1","whereas"
"37960","he","2","whereas"
"37961","er","3","whereas"
"37962","re","4","whereas"
"37963","ea","5","whereas"
"37964","as","6","whereas"
"37965","wh","1","whistles"
"37966","hi","2","whistles"
"37967","is","3","whistles"
"37968","st","4","whistles"
"37969","tl","5","whistles"
"37970","le","6","whistles"
"37971","es","7","whistles"
"37972","yu","1","yummy"
"37973","um","2","yummy"
"37974","mm","3","yummy"
"37975","my","4","yummy"
"37976","aw","1","awards"
"37977","wa","2","awards"
"37978","ar","3","awards"
"37979","rd","4","awards"
"37980","ds","5","awards"
"37981","ca","1","cautious"
"37982","au","2","cautious"
"37983","ut","3","cautious"
"37984","ti","4","cautious"
"37985","io","5","cautious"
"37986","ou","6","cautious"
"37987","us","7","cautious"
"37988","cl","1","clam"
"37989","la","2","clam"
"37990","am","3","clam"
"37991","co","1","courthouse"
"37992","ou","2","courthouse"
"37993","ur","3","courthouse"
"37994","rt","4","courthouse"
"37995","th","5","courthouse"
"37996","ho","6","courthouse"
"37997","ou","7","courthouse"
"37998","us","8","courthouse"
"37999","se","9","courthouse"
"38000","da","1","daytime"
"38001","ay","2","daytime"
"38002","yt","3","daytime"
"38003","ti","4","daytime"
"38004","im","5","daytime"
"38005","me","6","daytime"
"38006","dr","1","drugstore"
"38007","ru","2","drugstore"
"38008","ug","3","drugstore"
"38009","gs","4","drugstore"
"38010","st","5","drugstore"
"38011","to","6","drugstore"
"38012","or","7","drugstore"
"38013","re","8","drugstore"
"38014","fi","1","filth"
"38015","il","2","filth"
"38016","lt","3","filth"
"38017","th","4","filth"
"38018","gl","1","glance"
"38019","la","2","glance"
"38020","an","3","glance"
"38021","nc","4","glance"
"38022","ce","5","glance"
"38023","hi","1","hides"
"38024","id","2","hides"
"38025","de","3","hides"
"38026","es","4","hides"
"38027","in","1","intel"
"38028","nt","2","intel"
"38029","te","3","intel"
"38030","el","4","intel"
"38031","ma","1","mailbox"
"38032","ai","2","mailbox"
"38033","il","3","mailbox"
"38034","lb","4","mailbox"
"38035","bo","5","mailbox"
"38036","ox","6","mailbox"
"38037","me","1","meds"
"38038","ed","2","meds"
"38039","ds","3","meds"
"38040","pr","1","protein"
"38041","ro","2","protein"
"38042","ot","3","protein"
"38043","te","4","protein"
"38044","ei","5","protein"
"38045","in","6","protein"
"38046","pu","1","punks"
"38047","un","2","punks"
"38048","nk","3","punks"
"38049","ks","4","punks"
"38050","se","1","seasons"
"38051","ea","2","seasons"
"38052","as","3","seasons"
"38053","so","4","seasons"
"38054","on","5","seasons"
"38055","ns","6","seasons"
"38056","st","1","stated"
"38057","ta","2","stated"
"38058","at","3","stated"
"38059","te","4","stated"
"38060","ed","5","stated"
"38061","st","1","strangest"
"38062","tr","2","strangest"
"38063","ra","3","strangest"
"38064","an","4","strangest"
"38065","ng","5","strangest"
"38066","ge","6","strangest"
"38067","es","7","strangest"
"38068","st","8","strangest"
"38069","su","1","surf"
"38070","ur","2","surf"
"38071","rf","3","surf"
"38072","ve","1","veteran"
"38073","et","2","veteran"
"38074","te","3","veteran"
"38075","er","4","veteran"
"38076","ra","5","veteran"
"38077","an","6","veteran"
"38078","vo","1","von"
"38079","on","2","von"
"38080","wh","1","whacked"
"38081","ha","2","whacked"
"38082","ac","3","whacked"
"38083","ck","4","whacked"
"38084","ke","5","whacked"
