"","X.x","one","participant","three","_","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","gender","X.y","count","count_per_mil","log_freq","duration","length"
"988",81862,"arm","07508","01548423635","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,2.106,2.676,"favorito",9,"favorito",8.99346011931869,"m",42815,1441,34.63942308,3.15896526,0.57,8
"989",82047,"arm","07508","01565956193","TextGrid",1,"ORT-MAU","IntervalTier",0,5.973333,1.566,1.816,"navaja",8,"navaja",12.3883935484595,"m",62154,317,7.620192308,2.50242712,0.25,6
"990",82146,"arm","07508","01567358931","TextGrid",1,"ORT-MAU","IntervalTier",0,7.936,1.566,1.776,"cierra",5,"cierra",11.71875,"m",17940,2820,67.78846154,3.450403086,0.21,6
"991",82195,"arm","07508","01567358931","TextGrid",1,"ORT-MAU","IntervalTier",0,7.936,3.546,3.936,"sábados",12,"sábados",11.71875,"m",81502,238,5.721153846,2.378397901,0.39,7
"992",82214,"arm","07508","01567358931","TextGrid",1,"ORT-MAU","IntervalTier",0,7.936,4.246,4.436,"nueve",15,"nueve",11.71875,"m",63069,2708,65.09615385,3.432809005,0.19,5
"993",82304,"arm","07508","01594470267","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,1.556,1.786,"Cómo",2,"cómo",7.39182647885658,"m",19583,96683,2324.110577,4.98535461,0.23,4
"994",82310,"arm","07508","01594470267","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,1.786,1.986,"puedo",3,"puedo",7.39182647885658,"m",73055,84201,2024.0625,4.925322407,0.2,5
"995",82339,"arm","07508","01594470267","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,2.716,2.986,"jefe",7,"jefe",7.39182647885658,"m",53956,9094,218.6057692,3.958802703,0.27,4
"996",82365,"arm","07508","01632176853","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,0.646,0.956,"Cuántas",2,"cuántas",8.59375,"m",24476,2761,66.37019231,3.441223674,0.31,7
"997",82373,"arm","07508","01632176853","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,0.956,1.326,"personas",3,"personas",8.59375,"m",68044,11991,288.2451923,4.07889162,0.37,8
"998",82442,"arm","07508","01643087231","TextGrid",1,"ORT-MAU","IntervalTier",0,3.498667,1.136,1.626,"francés",5,"francés",10.575456309503,"m",44377,1599,38.4375,3.204119983,0.49,7
"999",82517,"arm","07508","01660376325","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,2.206,2.726,"mañana",8,"mañana",10.4166666666667,"m",58130,26537,637.9086538,4.42386819,0.52,6
"1000",82617,"arm","07508","01737942817","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,0.936,1.146,"cada",3,"cada",9.07258007355216,"m",14611,18632,447.8846154,4.270282784,0.21,4
"1001",82656,"arm","07508","01737942817","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,2.546,2.836,"doce",9,"doce",9.07258007355216,"m",32679,1217,29.25480769,3.085647288,0.29,4
"1002",82720,"arm","07508","01740208717","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,2.156,2.546,"artista",8,"artista",10.997595492933,"m",9352,1257,30.21634615,3.099680641,0.39,7
"1003",82729,"arm","07508","01740208717","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,2.546,3.036,"mexicano",9,"mexicano",10.997595492933,"m",59868,354,8.509615385,2.550228353,0.49,8
"1004",82750,"arm","07508","01740208717","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,3.596,3.906,"Diego",12,"diego",10.997595492933,"m",31145,648,15.57692308,2.812244697,0.31,5
"1005",82757,"arm","07508","01740208717","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,3.906,4.376,"Rivera",13,"rivera",10.997595492933,"m",80793,216,5.192307692,2.336459734,0.47,6
"1006",82853,"arm","07508","01815406547","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,1.026,1.426,"necesito",3,"necesito",9.566327293234,"m",62283,29265,703.4855769,4.466363368,0.4,8
"1007",82863,"arm","07508","01815406547","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,1.426,1.616,"para",4,"para",9.566327293234,"m",65603,271407,6524.206731,5.433622645,0.19,4
"1008",82869,"arm","07508","01815406547","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,1.616,1.786,"pedir",5,"pedir",9.566327293234,"m",66730,2992,71.92307692,3.476106717,0.17,5
"1009",82881,"arm","07508","01815406547","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,1.956,2.386,"tarjeta",7,"tarjeta",9.566327293234,"m",87613,3148,75.67307692,3.498172661,0.43,7
"1010",83034,"arm","07508","01846802462","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,3.126,3.576,"siempre",12,"siempre",9.765625,"m",83739,39978,961.0096154,4.601831927,0.45,7
"1011",83063,"arm","07508","01848694470","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,1.256,1.496,"datos",4,"datos",10.3665873172016,"m",25414,1996,47.98076923,3.300378065,0.24,5
"1012",83178,"arm","07508","01879237201","TextGrid",1,"ORT-MAU","IntervalTier",0,5.717333,0.896,1.176,"rompió",4,"rompió",6.29664215815311,"m",81211,1372,32.98076923,3.137670537,0.28,6
"1013",83230,"arm","07508","01917494076","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,0.816,1.046,"Solo",2,"solo",8.44840193026907,"m",84919,27185,653.4855769,4.434345313,0.23,4
"1014",83247,"arm","07508","01917494076","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,1.296,1.656,"busques",5,"busques",8.44840193026907,"m",14391,223,5.360576923,2.350248018,0.36,7
"1015",83296,"arm","07508","01938459032","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,1.376,2.026,"nocturno",5,"nocturno",9.55528788730241,"m",62713,569,13.67788462,2.755874856,0.65,8
"1016",83364,"arm","07508","01955506651","TextGrid",1,"ORT-MAU","IntervalTier",0,3.328,0.606,1.186,"película",3,"película",8.71394230769231,"m",67005,6385,153.4855769,3.805228914,0.58,8
"1017",83384,"arm","07508","01955506651","TextGrid",1,"ORT-MAU","IntervalTier",0,3.328,1.436,1.616,"llegó",7,"llegó",8.71394230769231,"m",56374,5614,134.9519231,3.749349761,0.18,5
"1018",83394,"arm","07508","01955506651","TextGrid",1,"ORT-MAU","IntervalTier",0,3.328,1.716,2.196,"corazón",9,"corazón",8.71394230769231,"m",23206,10517,252.8125,4.021933166,0.48,7
"1019",83423,"arm","07508","01997574863","TextGrid",1,"ORT-MAU","IntervalTier",0,4.778667,1.666,2.016,"comen",4,"comen",5.44084783476229,"m",19349,609,14.63942308,2.785329835,0.35,5
"1020",83510,"arm","07508","02001746205","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,3.046,3.436,"primera",13,"primera",11.71875,"m",71391,13630,327.6442308,4.134527718,0.39,7
"1021",83589,"arm","07508","02012055366","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,1.426,1.666,"mente",6,"mente",9.33159722222222,"m",59455,4844,116.4423077,3.685293781,0.24,5
"1022",83624,"arm","07508","02012055366","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.626,3.206,"tamaño",12,"tamaño",9.33159722222222,"m",87392,1641,39.44711538,3.215373153,0.58,6
"1023",83761,"arm","07508","02040085300","TextGrid",1,"ORT-MAU","IntervalTier",0,4.352,1.096,1.266,"algo",4,"algo",8.73161764705882,"m",4739,112620,2707.211538,5.051619379,0.17,4
"1024",83782,"arm","07508","02040085300","TextGrid",1,"ORT-MAU","IntervalTier",0,4.352,1.686,1.986,"cuestión",8,"cuestión",8.73161764705882,"m",24744,2578,61.97115385,3.411451342,0.3,8
"1025",83833,"arm","07508","02048356800","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.656,1.856,"como",5,"como",11.891083875742,"m",19582,149587,3595.841346,5.174896756,0.2,4
"1026",83884,"arm","07508","02048356800","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,3.616,3.896,"llegar",12,"llegar",11.891083875742,"m",56345,10161,244.2548077,4.006979191,0.28,6
"1027",83960,"arm","07508","02094590521","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,0.776,0.966,"Quiero",2,"quiero",6.6511831346266,"m",73716,82097,1973.485577,4.914332577,0.19,6
"1028",83981,"arm","07508","02094590521","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,1.406,1.746,"azul",5,"azul",6.6511831346266,"m",11865,2807,67.47596154,3.448397103,0.34,4
"1029",84068,"arm","07508","02120815759","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,0.656,0.956,"Cuántas",2,"cuántas",7.16145833333333,"m",24476,2761,66.37019231,3.441223674,0.3,7
"1030",84076,"arm","07508","02120815759","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,0.956,1.316,"personas",3,"personas",7.16145833333333,"m",68044,11991,288.2451923,4.07889162,0.36,8
"1031",84109,"arm","07508","02120815759","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,1.976,2.386,"casa",9,"casa",7.16145833333333,"m",16257,57337,1378.293269,4.75844254,0.41,4
"1032",84191,"arm","07508","02134741102","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,3.466,3.776,"metros",13,"metros",10.8287188898694,"m",59864,2716,65.28846154,3.434089638,0.31,6
"1033",84455,"arm","08421","00073831446","TextGrid",1,"ORT-MAU","IntervalTier",0,2.816,1.976,2.476,"fríos",6,"fríos",8.87784090909091,"m",44594,133,3.197115385,2.127104798,0.5,5
"1034",84499,"arm","08421","00128803683","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,2.086,2.526,"teoría",7,"teoría",12.5679347826087,"m",88247,1844,44.32692308,3.26599637,0.44,6
"1035",84628,"arm","08421","00141763256","TextGrid",1,"ORT-MAU","IntervalTier",0,4.778667,0.896,1.456,"circular",4,"circular",14.229909721686,"m",18059,167,4.014423077,2.225309282,0.56,8
"1036",84678,"arm","08421","00141763256","TextGrid",1,"ORT-MAU","IntervalTier",0,4.778667,2.986,3.246,"logra",11,"logra",14.229909721686,"m",56767,399,9.591346154,2.602059991,0.26,5
"1037",84775,"arm","08421","00189417028","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,2.676,2.986,"hablo",12,"hablo",11.1328135871888,"m",47060,4685,112.6201923,3.670802284,0.31,5
"1038",84898,"arm","08421","00208998399","TextGrid",1,"ORT-MAU","IntervalTier",0,3.328,1.656,2.096,"familia",6,"familia",10.2163461538462,"m",42572,17827,428.5336538,4.251102625,0.44,7
"1039",84984,"arm","08421","00244357733","TextGrid",1,"ORT-MAU","IntervalTier",0,3.498667,1.186,1.436,"zona",4,"zona",10.0038100225029,"m",94280,2866,68.89423077,3.457427693,0.25,4
"1040",85020,"arm","08421","00244357733","TextGrid",1,"ORT-MAU","IntervalTier",0,3.498667,2.536,2.976,"vivir",10,"vivir",10.0038100225029,"m",93610,8469,203.5817308,3.92788341,0.44,5
"1041",85045,"arm","08421","00262180042","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,1.136,1.846,"alarmada",4,"alarmada",11.7187492241294,"m",4274,2,0.04807692308,0.4771212547,0.71,8
"1042",85097,"arm","08421","00262180042","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,3.436,3.826,"pasando",13,"pasando",11.7187492241294,"m",66133,7679,184.5913462,3.88536122,0.39,7
"1043",85124,"arm","08421","00267033759","TextGrid",1,"ORT-MAU","IntervalTier",0,2.645333,0.656,1.066,"Estoy",2,"estoy",9.45060602956225,"m",40057,108899,2617.764423,5.03702788,0.41,5
"1044",85145,"arm","08421","00267033759","TextGrid",1,"ORT-MAU","IntervalTier",0,2.645333,1.766,2.276,"triunfar",5,"triunfar",9.45060602956225,"m",90911,132,3.173076923,2.123851641,0.51,8
"1045",85277,"arm","08421","00297097230","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,3.466,3.796,"país",12,"país",10.0781242126465,"m",65276,6920,166.3461538,3.840168849,0.33,4
"1046",85450,"arm","08421","00334930147","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,1.816,2.006,"quiero",7,"quiero",11.9318190292485,"m",73716,82097,1973.485577,4.914332577,0.19,6
"1047",85483,"arm","08421","00334930147","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,3.076,3.396,"plato",12,"plato",11.9318190292485,"m",69234,1155,27.76442308,3.062957834,0.32,5
"1048",85660,"arm","08421","00377912615","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,1.416,1.756,"pozo",5,"pozo",11.4524137560002,"m",70137,682,16.39423077,2.834420704,0.34,4
"1049",85850,"arm","08421","00402659055","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,1.546,1.866,"discos",7,"discos",15,"m",31632,741,17.8125,2.870403905,0.32,6
"1050",85890,"arm","08421","00402659055","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,3.226,3.746,"podría",13,"podría",15,"m",69399,30979,744.6875,4.491081413,0.52,6
"1051",85924,"arm","08421","00402659055","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,4.866,5.136,"disco",17,"disco",15,"m",31617,1912,45.96153846,3.28171497,0.27,5
"1052",85945,"arm","08421","00402659055","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,5.676,6.146,"Aguilera",20,"aguilera",15,"m",3866,23,0.5528846154,1.380211242,0.47,8
"1053",86154,"arm","08421","00473851497","TextGrid",1,"ORT-MAU","IntervalTier",0,2.645333,1.776,2.126,"huyeron",7,"huyeron",12.4747999590222,"m",48685,130,3.125,2.117271296,0.35,7
"1054",86281,"arm","08421","00484615686","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,1.396,1.586,"unas",5,"unas",14.6484361995351,"m",91375,9139,219.6875,3.960946196,0.19,4
"1055",86413,"arm","08421","00516741134","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,4.066,4.476,"entiendo",17,"entiendo",13.671875,"m",36930,13794,331.5865385,4.139721705,0.41,8
"1056",86423,"arm","08421","00516741134","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,4.476,4.676,"bien",18,"bien",13.671875,"m",13053,241471,5804.591346,5.382866779,0.2,4
"1057",86472,"arm","08421","00523729668","TextGrid",1,"ORT-MAU","IntervalTier",0,3.072,0.576,0.996,"Deseas",2,"deseas",10.7421875,"m",28492,835,20.07211538,2.922206277,0.42,6
"1058",86533,"arm","08421","00524554859","TextGrid",1,"ORT-MAU","IntervalTier",0,1.877333,0.706,1.126,"hablar",4,"hablar",8.52272878599588,"m",47011,33373,802.2355769,4.523408262,0.42,6
"1059",86560,"arm","08421","00531177282","TextGrid",1,"ORT-MAU","IntervalTier",0,1.877333,0.896,1.236,"agua",3,"agua",5.85937604037217,"m",3745,10397,249.9278846,4.016949813,0.34,4
"1060",86590,"arm","08421","00566799510","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,1.326,1.806,"programo",5,"programo",14.3649184497909,"m",71915,13,0.3125,1.146128036,0.48,8
"1061",86630,"arm","08421","00566799510","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,2.886,3.196,"disco",12,"disco",14.3649184497909,"m",31617,1912,45.96153846,3.28171497,0.31,5
"1062",86777,"arm","08421","00583158069","TextGrid",1,"ORT-MAU","IntervalTier",0,4.010667,2.466,2.946,"clásico",10,"clásico",9.7240683407523,"m",18228,696,16.73076923,2.843232778,0.48,7
"1063",86790,"arm","08421","00583158069","TextGrid",1,"ORT-MAU","IntervalTier",0,4.010667,3.026,3.316,"Juan",12,"juan",9.7240683407523,"m",54110,1118,26.875,3.048830087,0.29,4
"1064",86939,"arm","08421","00617681577","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,2.756,3.276,"canción",12,"canción",11.4583333333333,"m",15474,3588,86.25,3.554973458,0.52,7
"1065",87048,"arm","08421","00659768485","TextGrid",1,"ORT-MAU","IntervalTier",0,6.144,4.376,4.586,"para",19,"para",13.9973958333333,"m",65603,271407,6524.206731,5.433622645,0.21,4
"1066",87092,"arm","08421","00722767931","TextGrid",1,"ORT-MAU","IntervalTier",0,2.730667,0.856,1.196,"calle",3,"calle",8.42285053432,"m",15022,6462,155.3365385,3.810434156,0.34,5
"1067",87137,"arm","08421","00742949275","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,0.876,1.416,"estudio",4,"estudio",12.5976556348801,"m",40412,2320,55.76923077,3.36567514,0.54,7
"1068",87162,"arm","08421","00742949275","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,2.096,2.536,"muchos",8,"muchos",12.5976556348801,"m",61493,8954,215.2403846,3.95206559,0.44,6
"1069",87221,"arm","08421","00742949275","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,5.016,5.286,"eran",18,"eran",12.5976556348801,"m",37849,8817,211.9471154,3.945370094,0.27,4
"1070",87265,"arm","08421","00743179555","TextGrid",1,"ORT-MAU","IntervalTier",0,2.816,0.676,1.046,"niños",3,"niños",10.6534090909091,"m",62657,12706,305.4326923,4.10404303,0.37,5
"1071",87272,"arm","08421","00743179555","TextGrid",1,"ORT-MAU","IntervalTier",0,2.816,1.046,1.326,"tienen",4,"tienen",10.6534090909091,"m",88588,22083,530.8413462,4.344077738,0.28,6
"1072",87305,"arm","08421","00743409345","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,0.906,1.286,"Creo",2,"creo",8.55152117309134,"m",24059,71358,1715.336538,4.853448755,0.38,4
"1073",87338,"arm","08421","00743409345","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,2.276,2.766,"índice",9,"índice",8.55152117309134,"m",50627,218,5.240384615,2.340444115,0.49,6
"1074",87453,"arm","08421","00761212050","TextGrid",1,"ORT-MAU","IntervalTier",0,2.816,0.806,1.146,"tardes",5,"tardes",13.1392045454545,"m",87597,1341,32.23557692,3.127752516,0.34,6
"1075",87557,"arm","08421","00796934328","TextGrid",1,"ORT-MAU","IntervalTier",0,7.253333,3.156,3.416,"guerra",10,"guerra",12.4080888055188,"m",46693,8873,213.2932692,3.948119424,0.26,6
"1076",87563,"arm","08421","00796934328","TextGrid",1,"ORT-MAU","IntervalTier",0,7.253333,3.416,3.866,"mundial",11,"mundial",12.4080888055188,"m",61794,1438,34.56730769,3.158060794,0.45,7
"1077",87582,"arm","08421","00796934328","TextGrid",1,"ORT-MAU","IntervalTier",0,7.253333,4.371,4.666,"llamó",15,"llamó",12.4080888055188,"m",56316,5075,121.9951923,3.705521613,0.295,5
"1078",87598,"arm","08421","00796934328","TextGrid",1,"ORT-MAU","IntervalTier",0,7.253333,5.076,5.651,"atención",18,"atención",12.4080888055188,"m",10312,5832,140.1923077,3.765891976,0.575,8
"1079",87648,"arm","08421","00796976449","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,1.156,1.446,"cosa",3,"cosa",9.37500091552743,"m",23670,25380,610.0961538,4.404508729,0.29,4
"1080",87825,"arm","08421","00806154504","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,4.736,5.056,"azul",17,"azul",12.4289772727273,"m",11865,2807,67.47596154,3.448397103,0.32,4
"1081",87965,"arm","08421","00874457932","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.446,2.646,"llega",11,"llega",10.7421875,"m",56332,3176,76.34615385,3.502017215,0.2,5
"1082",87971,"arm","08421","00874457932","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.646,3.046,"pasado",12,"pasado",10.7421875,"m",66107,13504,324.6153846,4.130494589,0.4,6
"1083",88037,"arm","08421","00887349087","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,2.436,2.726,"pueda",9,"pueda",13.5020391900509,"m",73049,10179,244.6875,4.007747778,0.29,5
"1084",88098,"arm","08421","00892447299","TextGrid",1,"ORT-MAU","IntervalTier",0,2.901333,1.636,2.196,"pregunta",6,"pregunta",9.65073640288791,"m",70477,9430,226.6826923,3.974557745,0.56,8
"1085",88277,"arm","08421","00933732925","TextGrid",1,"ORT-MAU","IntervalTier",0,2.304,0.566,1.066,"pijama",3,"pijama",9.98263888888889,"m",68563,215,5.168269231,2.334453751,0.5,6
"1086",88312,"arm","08421","00956927138","TextGrid",1,"ORT-MAU","IntervalTier",0,4.864,0.726,1.156,"Existe",2,"existe",12.5411184210526,"m",41293,3570,85.81730769,3.55278985,0.43,6
"1087",88342,"arm","08421","00956927138","TextGrid",1,"ORT-MAU","IntervalTier",0,4.864,1.846,2.116,"hacer",6,"hacer",12.5411184210526,"m",47083,76037,1827.8125,4.881030685,0.27,5
"1088",88417,"arm","08421","00966258995","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,1.256,1.786,"mucho",5,"mucho",11.1328135871888,"m",61492,51568,1239.615385,4.71238871,0.53,5
"1089",88502,"arm","08421","00969966607","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.316,2.576,"tiene",5,"tiene",12.1527777777778,"m",88587,79362,1907.740385,4.899618076,0.26,5
"1090",88615,"arm","08421","01000795884","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,1.306,1.626,"avisar",3,"avisar",10.7812491577149,"m",11627,337,8.100961538,2.5289167,0.32,6
"1091",88665,"arm","08421","01000795884","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,3.496,3.826,"bien",11,"bien",10.7812491577149,"m",13053,241471,5804.591346,5.382866779,0.33,4
"1092",88677,"arm","08421","01021226776","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,0.596,0.836,"Llevo",2,"llevo",10.9375,"m",56587,3758,90.33653846,3.575072326,0.24,5
"1093",88733,"arm","08421","01021226776","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,2.936,3.386,"pizza",12,"pizza",10.9375,"m",68965,1554,37.35576923,3.191730393,0.45,5
"1094",88763,"arm","08421","01041743698","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,1.206,1.586,"lista",6,"lista",10.009765625,"m",56157,10152,244.0384615,4.006594386,0.38,5
"1095",88774,"arm","08421","01041743698","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,1.686,2.156,"regalos",8,"regalos",10.009765625,"m",76916,1278,30.72115385,3.106870544,0.47,7
"1096",88791,"arm","08421","01041743698","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.476,2.866,"envío",11,"envío",10.009765625,"m",37617,472,11.34615385,2.674861141,0.39,5
"1097",88798,"arm","08421","01041743698","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.866,3.386,"gratis",12,"gratis",10.009765625,"m",46352,2112,50.76923077,3.324899497,0.52,6
"1098",88816,"arm","08421","01042790109","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,0.576,1.086,"proyecto",3,"proyecto",12.2282619079706,"m",72774,2398,57.64423077,3.380030248,0.51,8
"1099",88858,"arm","08421","01042790109","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,2.486,2.786,"años",9,"años",12.2282619079706,"m",6911,40816,981.1538462,4.610841081,0.3,4
"1100",88903,"arm","08421","01060811721","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,1.216,1.576,"comida",5,"comida",13.0709144434281,"m",19527,8643,207.7644231,3.936714758,0.36,6
